APARTMENT_ID,APARTMENT_NAME,ZONE_CODE,DIV_CODE,AREA_NAME,LOC_NAME,STREET_NAM,BIN_NO,LATITUDE,LONGTITUDE,NUMBER_OF_HOUSES,RESIDENTS,BIN_CAPACITY_KG,WASTE_GENERATION_KG_DAY,DAYS_SINCE_COLLECTION,RAIN,TEMPERATURE_C,DAY_OF_WEEK,FILL_PERCENTAGE,FILL_LEVEL
APT_00766,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Central Jail,G.N.T. ROAD(Near Central Jail),S_W023_001,13.157819,80.203731,239,474,500,251.98,3,No,34.3,5,98.2,Full
APT_00767,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Central Jail,G.N.T. ROAD(Near Central Jail),S_W023_002,13.156554,80.204545,192,759,1000,347.6,3,No,29.0,0,86.7,Full
APT_00768,Apartment_Puzhal_N023,N03,N023,PUZHAL,Lakshmiamman Koil,Lakshmiamman Koil 4th Street,S_W023_001,13.160778,80.207165,154,611,660,178.59,1,No,35.1,4,56.9,Medium
APT_00769,Apartment_Puzhal_N023,N03,N023,PUZHAL,Lakshmiamman Koil,Lakshmiamman Koil 4th Street,S_W023_002,13.16078,80.207178,59,238,360,112.8,4,No,24.6,2,98.7,Full
APT_00770,Apartment_Puzhal_N023,N03,N023,PUZHAL,Lakshmiamman Koil,Lakshmiamman Koil 4th Street,S_W023_003,13.16078,80.207178,125,370,1000,175.86,2,Yes,26.1,2,45.7,Medium
APT_00771,Apartment_Puzhal_N023,N03,N023,PUZHAL,Puzhal Camp,Dr. Ambedhkar Street,S_W023_001,13.158315,80.204932,203,817,240,225.41,4,No,34.0,3,100.0,Full
APT_00772,Apartment_Puzhal_N023,N03,N023,PUZHAL,Puzhal Camp,Dr. Ambedhkar Street,S_W023_002,13.158129,80.206531,297,882,1000,464.15,1,No,29.6,2,73.2,Full
APT_00773,Apartment_Puzhal_N023,N03,N023,PUZHAL,Puzhal Camp,Dr. Ambedhkar Street,S_W023_003,13.158136,80.206611,21,82,360,25.39,1,No,24.7,4,25.4,Empty
APT_00774,Apartment_Puzhal_N023,N03,N023,PUZHAL,Kadai Theru,Gangadaran Main Street,S_W023_001,13.15816,80.209473,221,879,120,429.52,0,No,24.6,4,100.0,Full
APT_00775,Apartment_Puzhal_N023,N03,N023,PUZHAL,Kadai Theru,Gangadaran Main Street,S_W023_002,13.15815,80.209454,257,1028,120,451.35,3,Yes,34.7,3,100.0,Full
APT_00776,Apartment_Puzhal_N023,N03,N023,PUZHAL,Kadai Theru,Gangadaran Main Street,S_W023_003,13.158141,80.209507,287,1425,1000,855.03,3,No,27.1,4,100.0,Full
APT_00777,Apartment_Puzhal_N023,N03,N023,PUZHAL,Lakshmiamman Koil,Lakshmiamman Koil Main Street,S_W023_001,13.162751,80.206725,139,693,500,237.63,1,No,28.9,2,78.2,Full
APT_00778,Apartment_Puzhal_N023,N03,N023,PUZHAL,Lakshmiamman Koil,Lakshmiamman Koil Main Street,S_W023_002,13.162013,80.206722,53,271,120,86.31,1,Yes,34.8,0,100.0,Full
APT_00779,Apartment_Puzhal_N023,N03,N023,PUZHAL,Lakshmiamman Koil,Lakshmiamman Koil Main Street,S_W023_003,13.162178,80.206797,96,487,1000,229.12,2,Yes,32.0,2,65.3,Medium
APT_00780,Apartment_Puzhal_N023,N03,N023,PUZHAL,Mettu Theru Area,Mettu Street,S_W023_001,13.153753,80.208144,258,1285,120,557.81,3,Yes,33.2,3,100.0,Full
APT_00781,Apartment_Puzhal_N023,N03,N023,PUZHAL,Anna Ninaivu Nagar,Sembiyam Road,S_W023_003,13.155882,80.204801,266,531,360,167.01,1,Yes,29.7,2,82.8,Full
APT_00782,Apartment_Puzhal_N023,N03,N023,PUZHAL,Anna Ninaivu Nagar,Sembiyam Road,S_W023_001,13.155936,80.204796,199,601,660,297.79,2,No,32.3,0,90.4,Full
APT_00783,Apartment_Puzhal_N023,N03,N023,PUZHAL,Anna Ninaivu Nagar,Sembiyam Road,S_W023_002,13.15589,80.204761,54,215,120,131.65,0,No,31.0,3,100.0,Full
APT_00784,Apartment_Puzhal_N023,N03,N023,PUZHAL,Anna Ninaivu Nagar,Sembiyam Road,S_W023_004,13.155876,80.204776,54,163,1000,89.01,4,No,26.0,3,76.5,Full
APT_00785,Apartment_Puzhal_N023,N03,N023,PUZHAL,Lakshmiamman Koil,Lakshmiamman Koil 2nd Street,S_W023_001,13.160778,80.207165,154,613,660,204.63,4,No,30.9,6,100.0,Full
APT_00786,Apartment_Puzhal_N023,N03,N023,PUZHAL,Kadai Theru,Otravadai Main Street,S_W023_001,13.162371,80.20882,185,377,1000,130.2,3,Yes,35.1,6,62.2,Medium
APT_00787,Apartment_Puzhal_N023,N03,N023,PUZHAL,Kadai Theru,Otravadai Main Street,S_W023_002,13.16126,80.208915,29,61,1000,28.85,4,No,28.1,4,77.7,Full
APT_00788,Apartment_Puzhal_N023,N03,N023,PUZHAL,Kadai Theru,Otravadai Main Street,S_W023_003,13.163339,80.208464,212,858,660,447.02,3,No,29.9,0,100.0,Full
APT_00789,Apartment_Puzhal_N023,N03,N023,PUZHAL,Kadai Theru,Otravadai Main Street,S_W023_004,13.163326,80.208474,173,871,240,558.83,4,Yes,29.0,5,100.0,Full
APT_00790,Apartment_Puzhal_N023,N03,N023,PUZHAL,Kadai Theru,Otravadai Main Street,S_W023_005,13.159349,80.208529,23,66,240,19.27,2,No,32.3,3,38.0,Empty
APT_00791,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near CSI School,Rettaimalai Srinivasan Street,S_W023_001,13.15689,80.207292,46,134,240,62.78,1,No,31.5,4,52.4,Medium
APT_00792,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near CSI School,Rettaimalai Srinivasan Street,S_W023_002,13.156061,80.206777,147,579,120,373.43,4,Yes,29.7,5,100.0,Full
APT_00793,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near CSI School,Rettaimalai Srinivasan Street,S_W023_003,13.157019,80.206344,223,672,500,197.81,0,No,24.6,4,51.1,Medium
APT_00794,Apartment_Puzhal_N023,N03,N023,PUZHAL,PUZHAL,THIRUVALLUVAR ST,G_W023_001,13.159275,80.208577,251,507,120,323.99,2,No,27.2,3,100.0,Full
APT_00795,Apartment_Puzhal_N023,N03,N023,PUZHAL,CAMP,AMBATTUR ROAD,S_W023_002,13.157213,80.204048,141,561,360,243.96,3,No,27.8,5,100.0,Full
APT_00796,Apartment_Puzhal_N023,N03,N023,PUZHAL,CAMP,AMBATTUR ROAD,S_W023_003,13.158399,80.196981,102,500,500,268.48,3,No,32.8,2,100.0,Full
APT_00797,Apartment_Puzhal_N023,N03,N023,PUZHAL,CAMP,AMBATTUR ROAD,S_W023_001,13.156518,80.204558,292,1175,500,493.63,3,No,28.8,4,100.0,Full
APT_00798,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Murugan Koil,Thirupur Kumaran 2nd Cross St.,S_W023_001,13.16063,80.208441,148,734,360,430.43,2,No,28.5,4,100.0,Full
APT_00799,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Murugan Koil,Thirupur Kumaran 3rd Cross St.,S_W023_001,13.160144,80.208405,108,434,240,266.22,4,No,29.4,5,100.0,Full
APT_00800,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Murugan Koil,Thirupur Kumaran Street,S_W023_001,13.163378,80.208023,144,711,120,225.15,1,No,29.2,5,100.0,Full
APT_00801,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Central Jail,G.N.T. ROAD,S_W023_007,13.155622,80.206449,23,37,1000,20.31,0,No,32.6,1,11.0,Empty
APT_00802,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Central Jail,G.N.T. ROAD,G_W023_001,13.15645,80.204999,104,216,360,55.79,3,Yes,32.0,6,61.1,Medium
APT_00803,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Central Jail,G.N.T. ROAD,S_W023_001,13.161096,80.20894,164,332,500,119.77,1,No,33.2,4,58.1,Medium
APT_00804,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Central Jail,G.N.T. ROAD,S_W023_002,13.156299,80.209331,278,1380,500,649.89,2,No,26.5,1,100.0,Full
APT_00805,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Central Jail,G.N.T. ROAD,S_W023_003,13.155222,80.209134,227,900,360,442.15,2,No,32.9,4,100.0,Full
APT_00806,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Central Jail,G.N.T. ROAD,S_W023_004,13.154372,80.208991,239,478,660,189.34,1,Yes,27.6,6,47.6,Medium
APT_00807,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Central Jail,G.N.T. ROAD,S_W023_005,13.15352,80.208237,173,869,360,311.25,4,No,24.0,4,100.0,Full
APT_00808,Apartment_Puzhal_N023,N03,N023,PUZHAL,Near Central Jail,G.N.T. ROAD,S_W023_006,13.157604,80.203918,51,151,360,48.12,1,Yes,31.7,1,31.9,Empty
APT_00809,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Velammal College,Royal City,G_W024_001,13.152378,80.193603,129,524,660,181.24,3,No,24.1,3,75.9,Full
APT_00810,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Velammal College,Senthil Nagar,S_W024_001,13.147478,80.190225,300,603,240,182.16,0,Yes,25.2,1,82.2,Full
APT_00811,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Bharathidasan nagar,Bharathidasan1st nagar,S_W024_001,13.14155,80.183273,32,66,660,23.39,4,No,24.5,1,71.9,Full
APT_00812,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Mettur,Mettur 6th Street,S_W024_001,13.145208,80.185265,267,797,500,461.07,4,No,31.3,4,100.0,Full
APT_00813,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Puthagaram West,Balavinayagar Koil Street(West),S_W024_001,13.138671,80.205348,212,428,120,156.22,0,No,26.5,0,100.0,Full
APT_00814,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Puthagaram West,Balavinayagar Koil Street(West),S_W024_002,13.137794,80.205211,99,404,660,247.68,3,No,33.7,6,88.8,Full
APT_00815,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Puthagaram West,Balavinayagar Koil Street(West),S_W024_003,13.13639,80.204943,238,467,660,162.56,2,Yes,28.3,6,66.5,Medium
APT_00816,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Puthagaram West,Balavinayagar Koil Street(West),S_W024_004,13.135482,80.204878,255,515,240,230.09,0,No,28.0,1,97.9,Full
APT_00817,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Puthagaram South,Vallalar Street,G_W024_001,13.137416,80.190185,32,136,1000,43.12,3,Yes,30.2,2,55.6,Medium
APT_00818,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Puthagaram South,Vallalar Street,S_W024_001,13.136774,80.190052,49,146,120,37.5,3,No,33.3,2,80.5,Full
APT_00819,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Annai Indra Nagar West,ANNAI INDIRA NAGAR,S_W024_001,13.141906,80.180975,207,834,240,417.18,4,No,32.4,0,100.0,Full
APT_00820,Apartment_Soorapattu_N024,N03,N024,Soorapattu,SOORAPATTU EAST,MURUGAM BEDU,S_W024_001,13.13944,80.172325,300,1197,1000,460.97,3,No,26.5,0,100.0,Full
APT_00821,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Siva prakasam Nagar,Sivaprakasam Nagar (West),S_W024_001,13.142333,80.185222,26,124,1000,48.12,3,No,33.2,5,47.8,Medium
APT_00822,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Siva prakasam Nagar,Sivaprakasam Nagar (West),S_W024_002,13.14371,80.185865,207,1042,660,430.45,3,No,30.1,3,100.0,Full
APT_00823,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Siva prakasam Nagar,Metro Water Main Road,S_W024_001,13.14371,80.185865,58,112,500,62.84,3,No,35.8,1,63.7,Medium
APT_00824,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Union School,Indra Nagar Extn,S_W024_001,13.139792,80.203085,202,813,240,333.25,2,No,30.2,3,100.0,Full
APT_00825,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Union School,Indra Nagar Extn,S_W024_002,13.138014,80.201812,195,776,360,220.82,3,Yes,27.4,1,100.0,Full
APT_00826,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Union School,Indra Nagar Extn,S_W024_003,13.139767,80.202994,45,178,500,64.35,0,No,33.1,4,30.0,Empty
APT_00827,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Perumal Koil,Vanavan Nagar,S_W024_001,13.135915,80.200568,211,1059,120,508.8,3,No,24.4,1,100.0,Full
APT_00828,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Division Office,Lakshmiamman Koil Street,S_W024_001,13.142728,80.193428,272,541,500,350.24,1,No,32.7,1,84.0,Full
APT_00829,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Union School,Singaravelan Nagar,S_W024_001,13.132308,80.199519,262,792,120,243.35,2,No,30.5,5,100.0,Full
APT_00830,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Union School,Singaravelan Nagar,S_W024_002,13.131906,80.198815,28,130,120,49.32,3,Yes,26.1,1,100.0,Full
APT_00831,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Kalki School,Sri Ram Nagar,S_W024_001,13.13485,80.200159,89,435,240,193.24,0,Yes,24.3,2,100.0,Full
APT_00832,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Kalki School,Sri Ram Nagar,S_W024_002,13.133866,80.199947,87,165,240,103.6,3,Yes,24.6,5,100.0,Full
APT_00833,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Valluvar Nagar,AMBATTUR ROAD(valluvar nagar),S_W024_001,13.154911,80.196246,147,436,120,127.91,1,No,25.0,2,100.0,Full
APT_00834,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Valluvar Nagar,AMBATTUR ROAD(valluvar nagar),S_W024_002,13.154075,80.194692,60,171,1000,97.05,3,Yes,29.9,0,50.8,Medium
APT_00835,Apartment_Soorapattu_N024,N03,N024,Soorapattu,shanmugapuram,AMBATTUR ROAD(shanmugapuram),G_W024_001,13.141291,80.182682,260,517,660,278.76,3,No,32.5,5,95.3,Full
APT_00836,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Mettur,Mettur 5th Street,S_W024_001,13.14531,80.185736,238,466,500,173.62,0,No,25.6,0,47.2,Medium
APT_00837,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Bharathidasan nagar,Mettur Link Road,G_W024_001,13.14528,80.182624,247,993,360,555.58,1,Yes,25.9,3,100.0,Full
APT_00838,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Bharathidasan nagar,Mettur Link Road,S_W024_001,13.14528,80.181756,75,293,240,140.63,4,Yes,33.8,2,100.0,Full
APT_00839,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Export Office,Santhosh Nagar,S_W024_001,13.131551,80.199374,24,106,1000,33.77,1,No,26.7,4,36.2,Empty
APT_00840,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Export Office,Santhosh Nagar,S_W024_002,13.12974,80.199066,275,832,660,303.09,2,Yes,33.9,4,98.6,Full
APT_00841,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Export Office,Santhosh Nagar,S_W024_003,13.129508,80.199994,101,509,660,194.1,0,Yes,25.1,4,42.4,Medium
APT_00842,Apartment_Soorapattu_Puthagaram_Link_Road_N024,N03,N024,Soorapattu Puthagaram Link Road,Near Kariyamedai,Soorapattu(near kariyamedai),G_W024_001,13.1422,80.191547,204,822,360,311.71,3,No,34.0,6,100.0,Full
APT_00843,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Pillayar Koil,Velmurugan Nagar,S_W024_001,13.140445,80.201694,275,1381,120,757.54,0,No,32.8,4,100.0,Full
APT_00844,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Soorapattu West,Ezhil Nagar,S_W024_001,13.144008,80.190099,30,97,500,49.87,1,Yes,25.8,0,33.0,Empty
APT_00845,Apartment_Soorapattu_N024,N03,N024,Soorapattu,SHANMUGA PURAM BUS STAND,SHANMUGAPURAM,S_W024_001,13.140866,80.181061,21,43,360,24.85,2,No,28.1,0,53.3,Medium
APT_00846,Apartment_Soorapattu_N024,N03,N024,Soorapattu,SHANMUGA PURAM BUS STAND,SHANMUGAPURAM,S_W024_002,13.140763,80.181247,21,66,240,29.99,3,No,28.0,2,61.3,Medium
APT_00847,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Siva prakasam Nagar,Sivaprakasam nagar (South),S_W024_001,13.144516,80.185476,63,251,240,97.94,2,No,25.6,0,84.8,Full
APT_00848,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Soorapattu East,J P NAGAR,S_W024_002,13.144178,80.193804,34,105,120,29.1,4,Yes,28.5,5,95.1,Full
APT_00849,Apartment_Soorapattu_N024,N03,N024,Soorapattu,Soorapattu East,J P NAGAR,S_W024_001,13.144048,80.192797,250,1248,1000,708.56,2,Yes,32.1,5,100.0,Full
APT_00850,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Godson school,Thirumal Nagar,S_W024_002,13.140678,80.199778,190,372,120,104.13,1,No,32.8,4,100.0,Full
APT_00851,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Godson school,Thirumal Nagar,S_W024_001,13.140724,80.199786,295,1189,660,440.63,0,Yes,26.4,4,74.6,Full
APT_00852,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Church,Vijayalakshmi Nagar,S_W024_001,13.141011,80.197873,245,739,1000,382.47,3,No,32.7,4,99.2,Full
APT_00853,Apartment_Soorapattu_N024,N03,N024,Soorapattu,shanmugapuram,Annai Nagar,S_W024_001,13.13884,80.183095,290,584,120,324.51,2,No,27.2,2,100.0,Full
APT_00854,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Export Office,KADAPA SALAI,S_W024_001,13.131334,80.200836,87,343,500,95.15,3,No,24.5,0,73.8,Full
APT_00855,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Gas Godown,Subas nagar main road,G_W024_001,13.132438,80.196119,100,506,120,249.48,1,No,26.3,0,100.0,Full
APT_00856,Apartment_Puthagaram_N024,N03,N024,Puthagaram,Near Union School,ANNAI INDHIRA NAGAR,S_W024_001,13.133429,80.193538,258,1032,660,314.61,1,No,28.1,3,80.3,Full
APT_00857,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU EAST,Ambedkar Street,S_W025_001,13.150006,80.20559,88,167,500,92.33,2,No,24.4,1,62.2,Medium
APT_00858,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU EAST,Ambedkar Street,S_W025_002,13.150052,80.205562,36,82,120,44.44,1,No,25.1,6,59.7,Medium
APT_00859,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU WEST,Collector Nagar,S_W025_001,13.148506,80.204165,208,634,660,348.21,4,No,28.3,5,100.0,Full
APT_00860,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,KVR Nagar,S_W025_001,13.14307,80.205027,245,988,660,272.2,3,No,35.1,4,100.0,Full
APT_00861,Apartment_Madura_Metu_Palayam_-Madhavaram_N025,N03,N025,MADURA METU PALAYAM -MADHAVARAM,MGR Nagar,MGR Nagar 7th st,G_W025_001,13.155877,80.21052,292,875,1000,414.55,4,No,31.6,2,100.0,Full
APT_00862,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU MAIN,Sembiyam Road,G_W025_001,13.151451,80.20444,280,834,360,288.85,1,No,35.2,5,97.2,Full
APT_00863,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,Veeraragavalu Nagar 1st Main Road,S_W025_001,13.141695,80.202996,53,255,1000,114.32,0,No,24.4,2,26.9,Empty
APT_00864,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,VMK Nagar,S_W025_001,13.141383,80.200664,236,477,500,308.03,0,Yes,34.4,3,68.1,Medium
APT_00865,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU WEST,BAJANAI KOILST,S_W025_001,13.150738,80.203199,257,522,500,149.39,4,Yes,25.6,4,100.0,Full
APT_00866,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,SEMBIUM ROAD,SSV Mill Colony,S_W025_001,13.150448,80.204369,216,424,360,206.75,4,No,26.8,2,100.0,Full
APT_00867,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,Veeraragavalu Nagar,S_W025_001,13.142282,80.202333,250,1254,240,396.26,3,No,25.2,3,100.0,Full
APT_00868,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,Jai Maruthy Nagar,S_W025_001,13.146472,80.203982,255,755,500,342.79,2,No,28.9,2,100.0,Full
APT_00869,Apartment_Madhavaram_N025,N03,N025,MADHAVARAM,RING ROAD,G.N.T. ROAD,S_W025_004,13.143245,80.221705,145,296,660,135.67,1,No,26.4,1,41.9,Medium
APT_00870,Apartment_Madhavaram_N025,N03,N025,MADHAVARAM,RING ROAD,G.N.T. ROAD,S_W025_001,13.143726,80.221395,31,83,120,35.9,3,No,32.9,5,71.8,Full
APT_00871,Apartment_Madhavaram_N025,N03,N025,MADHAVARAM,RING ROAD,G.N.T. ROAD,S_W025_002,13.14064,80.225599,148,750,360,379.38,2,No,33.1,6,100.0,Full
APT_00872,Apartment_Madhavaram_N025,N03,N025,MADHAVARAM,RING ROAD,G.N.T. ROAD,S_W025_003,13.143264,80.221759,76,297,120,189.98,3,No,27.5,3,100.0,Full
APT_00873,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,AMBAL NAGAR,S_W025_001,13.141566,80.196069,51,100,360,57.21,0,No,33.6,0,13.7,Empty
APT_00874,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU WEST,ANNA STREET,S_W025_001,13.152193,80.203357,55,114,660,72.21,2,No,26.0,2,49.2,Medium
APT_00875,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH,Kattita Thozhilalar Nagar,S_W025_001,13.143128,80.205004,215,437,660,142.37,3,No,24.5,6,72.4,Full
APT_00876,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,Padmavathy Nagar,S_W025_001,13.143089,80.199233,161,802,120,519.13,3,No,26.0,4,100.0,Full
APT_00877,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,Padmavathy Nagar,S_W025_002,13.142352,80.198918,171,352,660,130.97,0,No,26.9,1,22.2,Empty
APT_00878,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,Srinivasa Nagar,S_W025_001,13.146074,80.195917,229,677,120,178.5,0,No,24.6,6,100.0,Full
APT_00879,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,Brila Avenue,S_W025_002,13.144641,80.200776,174,521,120,221.16,4,Yes,25.3,0,100.0,Full
APT_00880,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,Brila Avenue,S_W025_001,13.14459,80.200764,197,798,1000,278.09,1,No,27.6,3,51.4,Medium
APT_00881,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU EAST,Erattaimalai Srinivasa Street,S_W025_001,13.149993,80.205511,44,171,120,94.88,2,Yes,34.2,3,100.0,Full
APT_00882,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU EAST,Erattaimalai Srinivasa Street,S_W025_002,13.150001,80.205546,259,1296,240,369.07,3,No,34.3,1,100.0,Full
APT_00883,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,J P NAGAR,S_W025_001,13.142028,80.194846,146,437,120,205.04,2,Yes,35.9,1,100.0,Full
APT_00884,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH WEST,Balaji Nagar,S_W025_001,13.143912,80.204709,63,187,500,68.4,4,No,25.2,4,95.5,Full
APT_00885,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU WEST,BHARATHIAR ST,G_W025_001,13.153625,80.204406,248,750,500,249.52,4,No,24.0,0,100.0,Full
APT_00886,Apartment_Madura_Metu_Palayam_-Madhavaram_N025,N03,N025,MADURA METU PALAYAM -MADHAVARAM,M.M. PALAYAM,REDDY ST,S_W025_002,13.155881,80.210354,226,452,1000,271.32,1,No,30.8,2,54.0,Medium
APT_00887,Apartment_Madura_Metu_Palayam_-Madhavaram_N025,N03,N025,MADURA METU PALAYAM -MADHAVARAM,M.M. PALAYAM,REDDY ST,S_W025_001,13.155898,80.210462,34,140,1000,63.87,0,No,31.2,4,11.9,Empty
APT_00888,Apartment_Kathirvedu_N025,N03,N025,KATHIRVEDU,KATHIRVEDU SOUTH,Moorthy Nagar,S_W025_001,13.143944,80.205265,74,296,660,112.53,4,No,26.8,4,78.3,Full
APT_00889,Apartment_Madhavaram_N025,N03,N025,MADHAVARAM,GNT ROAD,NAGAPPA ESTATE,G_W025_002,13.153891,80.207288,24,82,360,44.97,3,No,33.6,2,56.0,Medium
APT_00890,Apartment_Madhavaram_N025,N03,N025,MADHAVARAM,GNT ROAD,NAGAPPA ESTATE,G_W025_001,13.152867,80.208621,96,479,120,283.22,3,No,35.5,6,100.0,Full
APT_00891,Apartment_Madhavaram_N025,N03,N025,MADHAVARAM,GNT ROAD,GANAPATHY THOTTAM,S_W025_001,13.139158,80.227372,48,102,1000,43.54,2,Yes,28.0,3,50.2,Medium
APT_00892,Apartment_Madura_Metu_Palayam_-Madhavaram_N025,N03,N025,MADURA METU PALAYAM -MADHAVARAM,MGR Nagar,MGR Nagar 4th st,S_W025_001,13.155853,80.210571,219,1097,500,354.17,2,No,35.4,3,100.0,Full
APT_00893,Apartment_Madura_Metu_Palayam_-Madhavaram_N025,N03,N025,MADURA METU PALAYAM -MADHAVARAM,MGR Nagar,MGR Nagar 4th st,S_W025_002,13.155862,80.210543,166,670,240,433.98,0,No,25.3,4,100.0,Full
APT_00894,Apartment_Madhavaram_N026,N03,N026,MADHAVARAM,MRH ROAD,SRINIVASA NAGAR 2ND ST,S_W026_001,13.149934,80.227271,295,598,500,235.37,2,Yes,29.7,2,85.4,Full
APT_00895,Apartment_Lakshmipuram_-_Madhavaram_N026,N03,N026,LAKSHMIPURAM - MADHAVARAM,PRH ROAD,JYOTHI NAGAR(PRH RD),S_W026_001,13.133724,80.210793,230,914,360,303.63,2,Yes,26.4,2,100.0,Full
APT_00896,Apartment_Lakshmipuram_-_Madhavaram_N026,N03,N026,LAKSHMIPURAM - MADHAVARAM,PRH ROAD,JYOTHI NAGAR(PRH RD),S_W026_002,13.135348,80.209661,191,951,360,277.05,0,No,31.0,6,86.3,Full
APT_00897,Apartment_Lakshmipuram_-_Madhavaram_N026,N03,N026,LAKSHMIPURAM - MADHAVARAM,PRH ROAD,JYOTHI NAGAR(PRH RD),S_W026_003,13.136374,80.208736,163,485,360,145.28,3,No,24.9,1,85.0,Full
